,OBJECTID,ID_ACCIDENT,DATE_,GROUPE_ACCIDENT,TYPE,CAUSE,COMMUNE,CONDITIONS_LUMINEUSES,CONDITIONS_METEO,CONSEQUENCES,COOR_X,COOR_Y,ETAT_ROUTE,GENRE_ROUTE,HEURE,JOUR,NB_ENFANTS_IMPLIQUES,NB_ENFANTS_ECOLE,NB_BLESSES_LEGERS,NB_BLESSES_GRAVES,NB_TUES,NB_PIETONS,NB_BICYCLETTES,NB_VAE_25,NB_VAE_45,NB_CYCLOMOTEURS,NB_MOTOS_50,NB_MOTOS,NB_VOITURES_TOURISME,NB_VOITURES_LIVRAISON,NB_CAMIONS,NB_BUS,NB_TRAM,NB_TRAINS,NB_SENIORS,NB_TC,REF_GROUPE_CAUSE,TOTAL_PERSONNES,ANNEE,E,N,LATITUDE,LONGITUDE
34003,46913,220318181,20220316,Dérapage ou perte de maîtrise,Collision avec un obstacle en manoeuvrant,Conduite - Marche arrière imprudente,Genève,Jour,Temps couvert,Avec dommages matériels,2499480.272,1118244.434,Route sèche,Route principale,110000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,,,2022,2499480.27,1118244.43,6.1361687222071195,46.20812803777296
34004,46914,221113040,20221113,Dérapage ou perte de maîtrise,"Lors de l'évitement, sans collision",Priorité - Autres attitude fautive en lien avec la priorité,Genève,Jour,Temps couvert,Avec blessés légers,2498784.504,1118523.139,Route sèche,Route principale,120000.0,Dimanche,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2498784.5,1118523.14,6.12709455343348,46.210530441338854
34005,46915,221213265,20221120,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Inattention et distraction - Manque d'attention momentané,Genève,Jour,Beau temps,Avec dommages matériels,2498844.586,1116394.083,Route sèche,Route principale,140000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2498844.59,1116394.08,6.128334431173023,46.191389996344554
34006,46916,220718418,20220614,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Veyrier,Nuit,Beau temps,Avec dommages matériels,2502949.919,1114896.984,Route sèche,Autre,210000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2502949.92,1114896.98,6.181814428890864,46.17852953989203
34007,46917,220215167,20220215,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la gauche,Conduite - Manque d'égards en changeant de voie,Genève,Jour,Temps couvert,Avec dommages matériels,2498829.645,1117160.242,Route humide,Route principale,140000.0,Mardi,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,2,0,,,2022,2498829.64,1117160.24,6.127974795765588,46.19827884892144
34008,46918,220907094,20220831,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Frôlement latéral avec le véhicule sur la voie voisine,Dépassement - En dépassant de trop près (latéral),Genève,Jour,Beau temps,Avec dommages matériels,2500385.503,1118072.488,Route sèche,Route principale,200000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500385.5,1118072.49,6.1479327514534345,46.20671630894096
34009,46919,220415082,20220415,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Beau temps,Avec dommages matériels,2502386.065,1117261.347,Route sèche,Route principale,100000.0,Vendredi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2502386.07,1117261.35,6.174019406858252,46.199714073672254
34010,46920,220510326,20220510,Accident en quittant une route,Collision en obliquant à gauche avec le trafic dans le même sens,Priorité - Autres attitude fautive en lien avec la priorité,Bernex,Jour,Beau temps,Avec blessés graves,2493855.161,1113084.065,Route sèche,Route principale,180000.0,Mardi,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,,,2022,2493855.16,1113084.07,6.064468950328167,46.16084996069241
34011,46921,220420278,20220419,Accident par tamponnement,Collision avec un véhicule en marche,Conduite - Suivre de trop près le véhicule qui précède,Cologny,Jour,Beau temps,Avec dommages matériels,2503743.355,1120933.839,Route sèche,Route principale,180000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0,0,,,2022,2503743.36,1120933.84,6.190842887571938,46.23294186936813
34012,46922,221016033,20221016,Collision frontale,Frôlement avec le trafic en sens inverse (sans dépassement),Etat de la personne - Influence de l'alcool,Veyrier,Jour,Beau temps,Avec dommages matériels,2500617.839,1114541.936,Route sèche,Route principale,90000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2500617.84,1114541.94,6.1516940647904494,46.17499559400102
34013,46923,220526001,20220525,Accident par tamponnement,Collision avec un véhicule en marche,Conduite - Suivre de trop près le véhicule qui précède,Vernier,Jour,Beau temps,Avec dommages matériels,2495906.959,1118950.894,Route sèche,Autoroute,190000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2495906.96,1118950.89,6.089719183112604,46.213938267005474
34014,46924,220607164,20220505,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Conduite - Marche arrière imprudente,Genève,Jour,Pluie,Avec dommages matériels,2500712.33,1117584.51,Route mouillée,Route principale,150000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500712.33,1117584.51,6.152270564219109,46.20237558346986
34015,46925,220401103,20220127,Accident par tamponnement,Collision avec un véhicule en marche,Cause inconnue - Cause inconnue,Genève,Nuit,Temps couvert,Avec dommages matériels,2499019.516,1118954.097,Route sèche,Route principale,180000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499019.52,1118954.1,6.130046110800424,46.21444199622797
34016,47110,220330112,20220325,Accident par tamponnement,Collision avec véhicule à l'arrêt,Conduite - Marche arrière imprudente,Genève,Nuit,Beau temps,Avec dommages matériels,2497885.258,1118672.548,Route sèche,Route principale,220000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2497885.26,1118672.55,6.115411695872822,46.21173826778933
34017,47111,220301268,20220301,Accident en quittant une route,Collision en obliquant à droite avec le trafic dans le même sens,Priorité - Non-respect de la priorité de droite,Genève,Jour,Beau temps,Avec blessés légers,2498303.926,1118409.695,Route sèche,Route principale,140000.0,Mardi,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0,0,,,2022,2498303.93,1118409.7,6.120893213376389,46.209437585054054
34018,47112,220911068,20220911,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Etat de la personne - Influence de l'alcool,Genève,Jour,Beau temps,Avec dommages matériels,2499644.107,1116457.196,Route sèche,Route principale,180000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2499644.11,1116457.2,6.138675507558749,46.19207752953296
34019,47113,221012121,20220930,Dérapage ou perte de maîtrise,Collision avec un obstacle en manoeuvrant,Conduite - Marche arrière imprudente,Collonge-Bellerive,Jour,Beau temps,Avec dommages matériels,2504368.811,1121724.554,Route sèche,Autre,180000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2504368.81,1121724.55,6.198787211498624,46.24014321902817
34020,47114,220307004,20220307,Dérapage ou perte de maîtrise,Sans collision,Inattention et distraction - Manque d'attention momentané,Onex,Nuit,Beau temps,Avec dommages matériels,2496693.992,1115125.274,Route sèche,Route principale,0.0,Lundi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2496693.99,1115125.27,6.100762716784808,46.1796509790272
34021,47115,220824006,20220823,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de médicaments,Lancy,Jour,Beau temps,Avec blessés légers,2498842.782,1115051.347,Route sèche,Route principale,190000.0,Mardi,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2498842.78,1115051.35,6.128601804135867,46.17931276187252
34022,47116,220806077,20220806,Accident en parquant,Collision avec une portière ouverte,Utilisation du véhicule - Ouverture imprudente de la portière,Genève,Nuit,Beau temps,Avec blessés légers,2501024.227,1117226.058,Route sèche,Route secondaire,50000.0,Samedi,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2501024.23,1117226.06,6.156386838551348,46.199197538227374
34023,47117,220704101,20220629,Accident par tamponnement,Collision avec un véhicule en marche,Dépassement - Autre attitude fautive en rapport avec un dépassement,Pregny-Chambésy,Jour,Beau temps,Avec dommages matériels,2500592.806,1121776.613,Route sèche,Route principale,160000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2500592.81,1121776.61,6.14982891808105,46.24006330597735
34024,47118,221025201,20221002,Dérapage ou perte de maîtrise,Autre cas de dérapage ou de perte de maîtrise,Cause inconnue - Cause inconnue,Vernier,Jour,Temps couvert,Avec dommages matériels,2497751.332,1119220.57,Route humide,Route secondaire,100000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2497751.33,1119220.57,6.113556420790649,46.21664697344189
34025,47119,220529003,20220527,Accident en quittant une route,Collision en obliquant à gauche avec le trafic dans le même sens,Priorité - Autres attitude fautive en lien avec la priorité,Genève,Jour,Beau temps,Avec dommages matériels,2499739.154,1118020.455,Route sèche,Route principale,110000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0,,,2022,2499739.15,1118020.45,6.1395706469105145,46.20615214465566
34026,47120,220213045,20220213,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Beau temps,Avec dommages matériels,2500387.151,1118422.765,Route sèche,Route secondaire,130000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500387.15,1118422.77,6.147879356321439,46.20986710535167
34027,47121,220424034,20220424,Dérapage ou perte de maîtrise,Collision avec un obstacle sur la chaussée,Cause inconnue - Cause inconnue,Genève,Nuit,Temps couvert,Avec dommages matériels,2499881.505,1116771.606,Route humide,Route principale,60000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499881.5,1116771.61,6.14168258588558,46.19494083801226
34028,47122,220701006,20220701,Dérapage ou perte de maîtrise,Sans collision,Etat de la personne - Influence de l'alcool,Lancy,Nuit,Temps couvert,Avec blessés légers,2498818.791,1114430.597,Route sèche,Autre,0.0,Vendredi,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2498818.79,1114430.6,6.128425610728988,46.17372592300427
34029,47123,220701132,20220625,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Onex,Nuit,Beau temps,Avec dommages matériels,2497010.71,1115947.0,Route sèche,Route secondaire,230000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2497010.71,1115947.0,6.104682485489125,46.18709043160976
34030,47124,220602106,20220602,Accident impliquant des piétons,Piéton traversant la chaussée touché par un véhicule circulant en ligne droite,Priorité - Ne pas accorder la priorité à un passage pour piétons,Genève,Jour,Temps couvert,Avec blessés graves,2501779.355,1116286.871,Route humide,Route principale,80000.0,Jeudi,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2,0,,,2022,2501779.36,1116286.87,6.1663656242929035,46.19086083099263
34031,47125,220505193,20220221,Collision frontale,Collision frontale avec le trafic venant en sens inverse (sans dépassement),Inattention et distraction - Manque d'attention momentané,Lancy,Jour,Temps couvert,Avec dommages matériels,2497557.024,1116000.621,Route humide,Route principale,180000.0,Lundi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2497557.02,1116000.62,6.111745425816153,46.18765615671829
34032,47126,220904059,20220904,Collision frontale,Collision frontale avec le trafic venant en sens inverse (sans dépassement),Etat de la personne - Maladies physiques ou psychiques,Plan-les-Ouates,Jour,Beau temps,Avec blessés légers,2497683.258,1113591.832,Route sèche,Route principale,140000.0,Dimanche,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,2,0,,,2022,2497683.26,1113591.83,6.1139077662962,46.16600999391729
34033,47127,220728153,20220727,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la gauche,Conduite - Manque d'égards en changeant de voie,Bernex,Jour,Beau temps,Avec dommages matériels,2495014.938,1116468.932,Route sèche,Autoroute,90000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,1,0,,,2022,2495014.94,1116468.93,6.078720162082054,46.191476166745744
34034,47398,220725018,20220719,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Beau temps,Avec blessés légers,2499101.492,1119108.149,Route sèche,Route principale,170000.0,Mardi,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2499101.49,1119108.15,6.131074842401806,46.21583988713159
34035,47399,220715068,20220715,Dérapage ou perte de maîtrise,Sans collision,Inattention et distraction - Manque d'attention momentané,Genève,Nuit,Beau temps,Avec blessés graves,2498773.445,1118393.198,Route sèche,Route principale,60000.0,Vendredi,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2498773.45,1118393.2,6.12697958165658,46.20936005238426
34036,47400,220902008,20220901,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Conduite - Marche arrière imprudente,Genève,Jour,Beau temps,Avec dommages matériels,2499498.349,1118238.676,Route sèche,Route secondaire,100000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2499498.35,1118238.68,6.136404187821598,46.20807902376213
34037,47401,221014400,20221014,Dérapage ou perte de maîtrise,"Lors de l'évitement, sans collision",Signalisation lumineuse - Non-respect d'un feu rouge,Lancy,Nuit,Temps couvert,Avec blessés graves,2498213.57,1115488.061,Route mouillée,Route principale,210000.0,Vendredi,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2498213.57,1115488.06,6.120359539821116,46.18314573311885
34038,47402,221210009,20221210,Dérapage ou perte de maîtrise,Sans collision,Etat de la personne - Influence de l'alcool,Carouge (GE),Nuit,Temps couvert,Avec blessés légers,2499406.581,1115442.193,Route mouillée,Route secondaire,10000.0,Samedi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2499406.58,1115442.19,6.135817830307462,46.18291268007231
34039,47403,220131005,20220130,Accident en quittant une route,Collision avec le trafic venant en sens inverse lors d'un demi-tour,Conduite - Demi-tour imprudent,Genève,Nuit,Temps couvert,Avec blessés légers,2498203.651,1118105.251,Route sèche,Route principale,210000.0,Dimanche,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2498203.65,1118105.25,6.119660464825641,46.206684082247136
34040,47404,220405209,20220405,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Inattention et distraction - Manque d'attention momentané,Versoix,Jour,Beau temps,Avec dommages matériels,2501900.258,1127668.58,Route sèche,Route principale,90000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2501900.26,1127668.58,6.165535791337468,46.29325045361439
34041,47405,220323087,20220311,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Inconnu,Autre,Avec dommages matériels,2498528.667,1118628.835,Autre,Route principale,100000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2498528.67,1118628.84,6.123757140241616,46.21144256935718
34042,47406,220620323,20220620,Accident en s'engageant sur une route,Collision en obliquant à droite avec le trafic venant de gauche,Priorité - Non-respect du signal de priorité «Stop»,Vandoeuvres,Jour,Beau temps,Avec blessés légers,2503986.927,1118980.847,Route sèche,Route principale,100000.0,Lundi,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,1,0,,,2022,2503986.93,1118980.85,6.194401889016113,46.21541060713199
34043,47407,220329117,20220328,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la droite,Conduite - Manque d'égards en changeant de voie,Genève,Jour,Beau temps,Avec blessés graves,2497633.774,1117933.064,Route sèche,Route principale,170000.0,Lundi,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0,0,,,2022,2497633.77,1117933.06,6.112315642184906,46.20504880745022
34044,47408,220907248,20220907,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Inattention et distraction - Manque d'attention momentané,Lancy,Jour,Beau temps,Avec dommages matériels,2498498.097,1114466.081,Route sèche,Route secondaire,140000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2498498.1,1114466.08,6.124265983234491,46.17399672193233
34045,47409,220512121,20220419,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Versoix,Inconnu,Autre,Avec dommages matériels,2501673.0,1127176.0,Autre,Autre,60000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2501673.0,1127176.0,6.162691103632734,46.28878671648021
34046,47410,220406253,20220406,Accident par tamponnement,Collision avec véhicule à l'arrêt,Conduite - Suivre de trop près le véhicule qui précède,Vernier,Jour,Beau temps,Avec dommages matériels,2496155.613,1119050.322,Route sèche,Autoroute,150000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0,0,,,2022,2496155.61,1119050.32,6.0929186400735995,46.214871031825155
34047,47411,221031375,20221031,Collision frontale,Frôlement avec le trafic en sens inverse (sans dépassement),Conduite - Croisement longitudinal non conforme ou circulation trop à gauche,Cologny,Jour,Beau temps,Avec dommages matériels,2502445.879,1118558.531,Route sèche,Route secondaire,150000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2502445.88,1118558.53,6.174522985069468,46.21139014982065
34048,47412,220801017,20220731,Dérapage ou perte de maîtrise,Collision avec un obstacle sur la chaussée,Inattention et distraction - Manque d'attention momentané,Chêne-Bougeries,Jour,Beau temps,Avec dommages matériels,2503691.365,1116831.27,Route sèche,Route principale,140000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2503691.36,1116831.27,6.1910158075416435,46.19603400631801
34049,47413,220116067,20220116,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Meyrin,Aurore / crépuscule,Beau temps,Avec blessés légers,2494689.315,1120242.371,Route sèche,Route secondaire,180000.0,Dimanche,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,,,2022,2494689.32,1120242.37,6.0736515705060565,46.22536446917558
34050,47414,221108337,20221027,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,"Vitesse - Inadaptée au tracé de la route (virage serré, proximité d'une intersection, etc.)",Cologny,Nuit,Beau temps,Avec dommages matériels,2502473.568,1118065.169,Route sèche,Route principale,10000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2502473.57,1118065.17,6.174984846206066,46.20695667556386
